time,X_d,X,Y_d,Y,Z_d,Z,Yaw_d,Yaw
121.43,0.000000,-0.080478,2.000000,2.263083,3.000000,2.999820,0.000000,0.002047
121.48,0.000000,-0.083946,2.000000,2.261510,3.000000,2.988903,0.000000,0.001888
121.53,0.000000,-0.087017,2.000000,2.248445,3.000000,3.027878,0.000000,-0.000180
121.58,0.000000,-0.092944,2.000000,2.244895,3.000000,3.026068,0.000000,0.000905
121.63,0.000000,-0.097456,2.000000,2.254020,3.000000,2.984258,0.000000,-0.002094
121.68,0.000000,-0.100209,2.000000,2.235089,3.000000,2.991895,0.000000,0.001285
121.73,0.000000,-0.113040,2.000000,2.225733,3.000000,3.014353,0.000000,-0.000754
121.78,0.000000,-0.118409,2.000000,2.226476,3.000000,3.004081,0.000000,0.001024
121.83,0.000000,-0.115120,2.000000,2.222260,3.000000,3.041171,0.000000,0.003260
121.88,0.000000,-0.116998,2.000000,2.220548,3.000000,3.018362,0.000000,-0.002069
121.93,0.000000,-0.132130,2.000000,2.218612,3.000000,2.999044,0.000000,0.001094
121.98,0.000000,-0.140788,2.000000,2.211781,3.000000,2.999897,0.000000,-0.002250
122.03,0.000000,-0.143983,2.000000,2.212791,3.000000,2.989491,0.000000,0.000207
122.08,0.000000,-0.134160,2.000000,2.211341,3.000000,2.998452,0.000000,-0.000720
122.13,0.000000,-0.184033,2.000000,2.220666,3.000000,2.992733,0.000000,-0.001463
122.18,0.000000,-0.172694,2.000000,2.224718,3.000000,3.011346,0.000000,-0.000873
122.24,0.000000,-0.164445,2.000000,2.216733,3.000000,3.000619,0.000000,0.001508
122.29,0.000000,-0.168951,2.000000,2.206102,3.000000,2.995099,0.000000,0.001843
122.34,0.000000,-0.189995,2.000000,2.203147,3.000000,3.002787,0.000000,-0.001229
122.39,0.000000,-0.194279,2.000000,2.194717,3.000000,2.994292,0.000000,-0.001793
122.49,0.000000,-0.199425,0.000000,2.188225,3.000000,3.020827,0.000000,0.000050
122.54,0.000000,-0.198014,0.000000,2.180972,3.000000,3.005015,0.000000,0.001076
122.59,0.000000,-0.183246,0.000000,2.168189,3.000000,2.996507,0.000000,-0.000170
122.64,0.000000,-0.189916,0.000000,2.174672,3.000000,2.977052,0.000000,0.001400
122.69,0.000000,-0.202500,0.000000,2.175487,3.000000,3.003751,0.000000,0.000252
122.74,0.000000,-0.214563,0.000000,2.180150,3.000000,3.001988,0.000000,0.000270
122.79,0.000000,-0.210598,0.000000,2.156741,3.000000,2.991206,0.000000,-0.000031
122.84,0.000000,-0.216957,0.000000,2.160094,3.000000,2.998956,0.000000,-0.002365
122.89,0.000000,-0.218403,0.000000,2.166234,3.000000,3.009253,0.000000,-0.002351
122.94,0.000000,-0.223957,0.000000,2.154323,3.000000,3.005402,0.000000,0.001212
122.99,0.000000,-0.217303,0.000000,2.155974,3.000000,2.993715,0.000000,-0.000348
123.04,0.000000,-0.222773,0.000000,2.142836,3.000000,2.980862,0.000000,-0.001262
123.09,0.000000,-0.214942,0.000000,2.143758,3.000000,3.012188,0.000000,-0.000578
123.14,0.000000,-0.220235,0.000000,2.134173,3.000000,2.987113,0.000000,-0.001744
123.19,0.000000,-0.232173,0.000000,2.138629,3.000000,3.016334,0.000000,-0.001803
123.24,0.000000,-0.240485,0.000000,2.134060,3.000000,2.981387,0.000000,-0.001885
123.29,0.000000,-0.240728,0.000000,2.114557,3.000000,2.996778,0.000000,-0.001918
123.34,0.000000,-0.266915,0.000000,2.120064,3.000000,2.998167,0.000000,-0.000173
123.39,0.000000,-0.243567,0.000000,2.097304,3.000000,2.995159,0.000000,-0.001329
123.44,0.000000,-0.268068,0.000000,2.097530,3.000000,3.006778,0.000000,-0.002148
123.49,0.000000,-0.241838,0.000000,2.099978,3.000000,2.990605,0.000000,-0.001903
123.54,0.000000,-0.241951,0.000000,2.078519,3.000000,2.996674,0.000000,-0.000897
123.59,0.000000,-0.236104,0.000000,2.068807,3.000000,2.988499,0.000000,-0.000161
123.64,0.000000,-0.280467,0.000000,2.082830,3.000000,2.973866,0.000000,-0.000524
123.69,0.000000,-0.252128,0.000000,2.053292,3.000000,2.993168,0.000000,-0.001624
123.74,0.000000,-0.239696,0.000000,2.083382,3.000000,2.987595,0.000000,0.000039
123.79,0.000000,-0.244434,0.000000,2.039847,3.000000,3.002624,0.000000,-0.001975
123.84,0.000000,-0.247826,0.000000,2.051245,3.000000,3.017625,0.000000,-0.000148
123.89,0.000000,-0.255065,0.000000,2.039742,3.000000,3.020704,0.000000,-0.001269
123.94,0.000000,-0.283648,0.000000,2.048991,3.000000,3.033254,0.000000,-0.000781
123.99,0.000000,-0.296708,0.000000,2.047758,3.000000,2.978388,0.000000,-0.000993
124.04,0.000000,-0.299106,0.000000,2.035680,3.000000,2.995176,0.000000,0.000025
124.09,0.000000,-0.254519,0.000000,2.144935,3.000000,3.016504,0.000000,-0.000356
124.14,0.000000,-0.252362,0.000000,2.069634,3.000000,3.005551,0.000000,-0.001916
124.19,0.000000,-0.225694,0.000000,2.015921,3.000000,2.994588,0.000000,0.000967
124.24,0.000000,-0.230299,0.000000,2.024485,3.000000,3.015132,0.000000,-0.000020
124.29,0.000000,-0.240726,0.000000,2.025560,3.000000,3.027672,0.000000,-0.000910
124.34,0.000000,-0.232793,0.000000,2.001983,3.000000,2.993277,0.000000,-0.000344
124.39,0.000000,-0.228611,0.000000,1.993676,3.000000,2.989116,0.000000,0.000001
124.44,0.000000,-0.234192,0.000000,1.999031,3.000000,3.029241,0.000000,-0.000183
124.49,0.000000,-0.226328,0.000000,1.991586,3.000000,2.957141,0.000000,0.001621
124.54,0.000000,-0.268105,0.000000,1.973899,3.000000,3.039054,0.000000,-0.000017
124.59,0.000000,-0.259535,0.000000,1.975091,3.000000,2.987005,0.000000,0.001599
124.64,0.000000,-0.221388,0.000000,1.961127,3.000000,2.998335,0.000000,0.001153
124.69,0.000000,-0.228540,0.000000,1.949015,3.000000,3.031509,0.000000,0.001387
124.74,0.000000,-0.241014,0.000000,1.942439,3.000000,2.993131,0.000000,-0.000472
124.79,0.000000,-0.240190,0.000000,1.934845,3.000000,2.971624,0.000000,-0.001441
124.84,0.000000,-0.261925,0.000000,1.908649,3.000000,2.989860,0.000000,0.000055
124.89,0.000000,-0.232513,0.000000,1.903457,3.000000,2.982558,0.000000,0.002088
124.94,0.000000,-0.229801,0.000000,1.889015,3.000000,3.003565,0.000000,0.001306
124.99,0.000000,-0.221791,0.000000,1.879942,3.000000,3.015948,0.000000,0.000354
125.04,0.000000,-0.228622,0.000000,1.870021,3.000000,2.963637,0.000000,-0.001060
125.10,0.000000,-0.226993,0.000000,1.845325,3.000000,2.984337,0.000000,-0.000506
125.15,0.000000,-0.227052,0.000000,1.851735,3.000000,2.987163,0.000000,-0.001577
125.20,0.000000,-0.226986,0.000000,1.836933,3.000000,3.032036,0.000000,-0.001281
125.25,0.000000,-0.216338,0.000000,1.818688,3.000000,2.997878,0.000000,-0.000668
125.30,0.000000,-0.230501,0.000000,1.804593,3.000000,3.019762,0.000000,-0.000217
125.35,0.000000,-0.228864,0.000000,1.816358,3.000000,2.971418,0.000000,0.000668
125.40,0.000000,-0.224983,0.000000,1.813909,3.000000,2.973895,0.000000,0.000721
125.45,0.000000,-0.234164,0.000000,1.804526,3.000000,3.000963,0.000000,-0.001080
125.50,0.000000,-0.212455,0.000000,1.759797,3.000000,2.960065,0.000000,0.000147
125.55,0.000000,-0.209118,0.000000,1.759793,3.000000,2.969504,0.000000,-0.001691
125.60,0.000000,-0.209668,0.000000,1.752121,3.000000,2.973708,0.000000,-0.000988
125.65,0.000000,-0.232383,0.000000,1.747610,3.000000,3.028990,0.000000,-0.002439
125.70,0.000000,-0.213162,0.000000,1.738857,3.000000,3.036727,0.000000,-0.001860
125.75,0.000000,-0.207209,0.000000,1.707199,3.000000,3.009211,0.000000,-0.001943
125.80,0.000000,-0.209063,0.000000,1.695391,3.000000,3.018994,0.000000,-0.004374
125.85,0.000000,-0.204265,0.000000,1.684765,3.000000,2.971879,0.000000,-0.001193
125.90,0.000000,-0.198013,0.000000,1.676381,3.000000,3.023958,0.000000,-0.001010
125.95,0.000000,-0.197136,0.000000,1.660975,3.000000,3.041603,0.000000,-0.001305
126.00,0.000000,-0.211948,0.000000,1.644483,3.000000,2.992173,0.000000,0.002316
126.05,0.000000,-0.174121,0.000000,1.721633,3.000000,3.081730,0.000000,0.000986
126.10,0.000000,-0.209998,0.000000,1.616727,3.000000,3.005127,0.000000,-0.000899
126.15,0.000000,-0.197743,0.000000,1.622996,3.000000,3.007988,0.000000,-0.002420
126.20,0.000000,-0.198500,0.000000,1.614755,3.000000,3.010956,0.000000,-0.000268
126.25,0.000000,-0.204321,0.000000,1.617816,3.000000,2.989996,0.000000,0.000615
126.30,0.000000,-0.205885,0.000000,1.591648,3.000000,3.024288,0.000000,-0.000487
126.35,0.000000,-0.188317,0.000000,1.574692,3.000000,2.989113,0.000000,0.000399
126.40,0.000000,-0.197164,0.000000,1.565175,3.000000,2.986824,0.000000,-0.001120
126.45,0.000000,-0.195288,0.000000,1.566545,3.000000,2.997419,0.000000,0.000207
126.50,0.000000,-0.206142,0.000000,1.542838,3.000000,2.995579,0.000000,0.001019
126.55,0.000000,-0.189488,0.000000,1.550161,3.000000,3.018003,0.000000,-0.000878
126.60,0.000000,-0.199526,0.000000,1.509713,3.000000,3.042318,0.000000,-0.000806
126.65,0.000000,-0.192845,0.000000,1.499024,3.000000,2.993988,0.000000,-0.000750
126.70,0.000000,-0.193946,0.000000,1.487220,3.000000,2.961657,0.000000,-0.001124
126.75,0.000000,-0.189729,0.000000,1.494120,3.000000,2.973834,0.000000,-0.000283
126.80,0.000000,-0.197580,0.000000,1.473822,3.000000,3.014201,0.000000,-0.001152
126.85,0.000000,-0.184966,0.000000,1.464988,3.000000,3.046924,0.000000,0.001620
126.90,0.000000,-0.192366,0.000000,1.423937,3.000000,3.018529,0.000000,-0.001751
126.95,0.000000,-0.189481,0.000000,1.418117,3.000000,3.034697,0.000000,0.000436
127.00,0.000000,-0.183833,0.000000,1.407433,3.000000,3.006394,0.000000,0.001803
127.05,0.000000,-0.183257,0.000000,1.395091,3.000000,3.015934,0.000000,0.001159
127.10,0.000000,-0.173582,0.000000,1.378331,3.000000,2.995439,0.000000,-0.000142
127.15,0.000000,-0.170372,0.000000,1.373070,3.000000,3.007049,0.000000,-0.000296
127.20,0.000000,-0.182417,0.000000,1.348125,3.000000,2.985089,0.000000,-0.000703
127.25,0.000000,-0.158825,0.000000,1.341499,3.000000,2.949118,0.000000,0.000855
127.30,0.000000,-0.165028,0.000000,1.329333,3.000000,2.990829,0.000000,-0.000875
127.35,0.000000,-0.161131,0.000000,1.312792,3.000000,2.960453,0.000000,0.000004
127.40,0.000000,-0.152285,0.000000,1.312774,3.000000,3.005894,0.000000,0.000677
127.45,0.000000,-0.138163,0.000000,1.310847,3.000000,3.085438,0.000000,-0.001483
127.50,0.000000,-0.128072,0.000000,1.309919,3.000000,3.047608,0.000000,-0.000961
127.55,0.000000,-0.159668,0.000000,1.273812,3.000000,3.033348,0.000000,0.002626
127.60,0.000000,-0.132260,0.000000,1.253088,3.000000,3.026890,0.000000,-0.001288
127.65,0.000000,-0.151992,0.000000,1.251879,3.000000,3.006180,0.000000,-0.001335
127.70,0.000000,-0.146777,0.000000,1.210661,3.000000,2.997325,0.000000,-0.001118
127.75,0.000000,-0.143543,0.000000,1.197471,3.000000,2.982455,0.000000,0.001084
127.80,0.000000,-0.131422,0.000000,1.201831,3.000000,3.018126,0.000000,-0.001091
127.85,0.000000,-0.133542,0.000000,1.186184,3.000000,3.010043,0.000000,0.001155
127.91,0.000000,-0.135261,0.000000,1.181497,3.000000,3.029880,0.000000,0.001207
127.96,0.000000,-0.128031,0.000000,1.144181,3.000000,3.022699,0.000000,0.002505
128.01,0.000000,-0.148057,0.000000,1.156299,3.000000,3.013130,0.000000,-0.001410
128.06,0.000000,-0.115592,0.000000,1.132501,3.000000,2.934361,0.000000,-0.000502
128.11,0.000000,-0.121290,0.000000,1.105430,3.000000,2.965963,0.000000,0.000677
128.16,0.000000,-0.129757,0.000000,1.100211,3.000000,3.036270,0.000000,0.001126
128.21,0.000000,-0.111251,0.000000,1.080374,3.000000,3.024822,0.000000,0.001456
128.26,0.000000,-0.128804,0.000000,1.065301,3.000000,3.021742,0.000000,-0.003075
128.31,0.000000,-0.128434,0.000000,1.046983,3.000000,3.012843,0.000000,-0.001092
128.36,0.000000,-0.126813,0.000000,1.039498,3.000000,3.020136,0.000000,-0.000268
128.41,0.000000,-0.122664,0.000000,1.019186,3.000000,3.016121,0.000000,0.001038
128.46,0.000000,-0.113370,0.000000,1.019592,3.000000,2.992255,0.000000,-0.000352
128.51,0.000000,-0.115964,0.000000,1.001596,3.000000,2.993991,0.000000,-0.002317
128.56,0.000000,-0.093239,0.000000,0.974428,3.000000,3.008018,0.000000,-0.003099
128.61,0.000000,-0.112341,0.000000,0.966584,3.000000,3.014092,0.000000,-0.002382
128.66,0.000000,-0.108469,0.000000,0.951137,3.000000,2.981511,0.000000,0.001383
128.71,0.000000,-0.099488,0.000000,0.939740,3.000000,3.004388,0.000000,0.001441
128.76,0.000000,-0.098879,0.000000,0.913548,3.000000,3.004781,0.000000,0.001279
128.81,0.000000,-0.101631,0.000000,0.897361,3.000000,3.014555,0.000000,0.000903
128.86,0.000000,-0.088745,0.000000,0.899906,3.000000,2.980202,0.000000,-0.000332
128.91,0.000000,-0.096749,0.000000,0.881492,3.000000,3.009450,0.000000,0.000540
128.96,0.000000,-0.089395,0.000000,0.869765,3.000000,3.033133,0.000000,-0.000292
129.01,0.000000,-0.093062,0.000000,0.857634,3.000000,2.971935,0.000000,-0.000310
129.06,0.000000,-0.081818,0.000000,0.826908,3.000000,2.992217,0.000000,0.000497
129.11,0.000000,-0.082434,0.000000,0.809365,3.000000,2.957016,0.000000,-0.000619
129.16,0.000000,-0.059381,0.000000,0.813059,3.000000,2.996134,0.000000,0.000292
129.21,0.000000,-0.073324,0.000000,0.818450,3.000000,3.013520,0.000000,-0.001012
129.26,0.000000,-0.074345,0.000000,0.783294,3.000000,3.049969,0.000000,0.000661
129.31,0.000000,-0.051150,0.000000,0.775832,3.000000,3.032675,0.000000,-0.001652
129.36,0.000000,-0.073143,0.000000,0.756030,3.000000,2.968993,0.000000,-0.000327
129.41,0.000000,-0.060842,0.000000,0.752750,3.000000,3.046046,0.000000,0.001220
129.46,0.000000,-0.061729,0.000000,0.745267,3.000000,2.999397,0.000000,-0.000181
129.51,0.000000,-0.066868,0.000000,0.720290,3.000000,3.009610,0.000000,-0.001002
129.56,0.000000,-0.066068,0.000000,0.702006,3.000000,3.009686,0.000000,0.001793
129.61,0.000000,-0.042307,0.000000,0.690578,3.000000,3.042169,0.000000,-0.000249
129.66,0.000000,-0.065325,0.000000,0.682063,3.000000,2.984552,0.000000,0.001732
129.71,0.000000,-0.050277,0.000000,0.679237,3.000000,3.021705,0.000000,-0.000506
129.76,0.000000,-0.049317,0.000000,0.657584,3.000000,3.028465,0.000000,0.001762
129.81,0.000000,-0.057295,0.000000,0.646740,3.000000,3.016827,0.000000,0.001813
129.86,0.000000,-0.042740,0.000000,0.628838,3.000000,3.027066,0.000000,0.002089
129.91,0.000000,-0.051409,0.000000,0.600088,3.000000,2.979242,0.000000,-0.000699
129.96,0.000000,-0.041958,0.000000,0.584490,3.000000,3.021420,0.000000,-0.000048
130.01,0.000000,-0.047371,0.000000,0.579914,3.000000,2.969678,0.000000,-0.000641
130.06,0.000000,-0.045037,0.000000,0.574876,3.000000,3.008942,0.000000,-0.000685
130.11,0.000000,-0.038283,0.000000,0.555768,3.000000,3.012202,0.000000,-0.002465
130.16,0.000000,-0.032505,0.000000,0.537790,3.000000,3.059679,0.000000,0.003846
130.21,0.000000,-0.038653,0.000000,0.536250,3.000000,3.034840,0.000000,0.002646
130.26,0.000000,-0.031255,0.000000,0.521070,3.000000,3.007419,0.000000,-0.001513
130.31,0.000000,-0.033049,0.000000,0.500905,3.000000,3.006376,0.000000,-0.001588
130.36,0.000000,-0.024664,0.000000,0.492086,3.000000,3.018847,0.000000,-0.001658
130.41,0.000000,-0.013431,0.000000,0.468279,3.000000,2.995912,0.000000,0.000255
130.46,0.000000,-0.032489,0.000000,0.471872,3.000000,3.073447,0.000000,0.000091
130.51,0.000000,-0.031490,0.000000,0.445204,3.000000,2.983703,0.000000,0.000764
130.56,0.000000,-0.020415,0.000000,0.453623,3.000000,3.005893,0.000000,-0.001284
130.61,0.000000,-0.020767,0.000000,0.426975,3.000000,3.017728,0.000000,0.000470
130.66,0.000000,-0.023225,0.000000,0.416109,3.000000,3.021891,0.000000,0.000950
130.72,0.000000,-0.026233,0.000000,0.413332,3.000000,3.009984,0.000000,0.000078
130.77,0.000000,-0.026095,0.000000,0.404558,3.000000,3.028704,0.000000,0.000104
130.82,0.000000,-0.017225,0.000000,0.379452,3.000000,3.007190,0.000000,-0.000444
130.87,0.000000,-0.011179,0.000000,0.373908,3.000000,3.009797,0.000000,-0.001075
130.92,0.000000,-0.013809,0.000000,0.349720,3.000000,3.007295,0.000000,0.001673
130.97,0.000000,-0.014682,0.000000,0.348400,3.000000,3.020663,0.000000,-0.001766
131.02,0.000000,-0.020772,0.000000,0.333497,3.000000,2.994634,0.000000,0.001329
131.07,0.000000,-0.003799,0.000000,0.322759,3.000000,3.000850,0.000000,-0.000736
131.12,0.000000,-0.005057,0.000000,0.308552,3.000000,3.011274,0.000000,0.001095
131.17,0.000000,-0.011069,0.000000,0.306179,3.000000,3.000144,0.000000,-0.000139
131.22,0.000000,-0.008663,0.000000,0.285591,3.000000,3.010619,0.000000,-0.000701
131.27,0.000000,-0.009342,0.000000,0.279648,3.000000,3.020042,0.000000,0.001238
131.32,0.000000,-0.004809,0.000000,0.266551,3.000000,3.016604,0.000000,-0.000456
131.37,0.000000,-0.001082,0.000000,0.260958,3.000000,2.993657,0.000000,0.003935
131.42,0.000000,0.001129,0.000000,0.246488,3.000000,2.989556,0.000000,0.004517
131.47,0.000000,-0.004619,0.000000,0.243982,3.000000,3.020237,0.000000,0.004684
131.52,0.000000,0.006422,0.000000,0.222886,3.000000,3.027253,0.000000,-0.000283
131.57,0.000000,-0.002438,0.000000,0.218746,3.000000,2.938204,0.000000,-0.000647
131.62,0.000000,0.004502,0.000000,0.205278,3.000000,3.024459,0.000000,0.000629
131.67,0.000000,0.004546,0.000000,0.194414,3.000000,3.023552,0.000000,-0.001643
131.77,2.000000,0.008066,0.000000,0.189677,3.000000,2.978304,0.000000,0.000657
131.82,2.000000,0.007918,0.000000,0.171797,3.000000,3.007295,0.000000,0.000653
131.87,2.000000,0.018572,0.000000,0.164444,3.000000,2.988138,0.000000,-0.000955
131.92,2.000000,0.013814,0.000000,0.129211,3.000000,2.989096,0.000000,-0.002991
131.97,2.000000,0.022332,0.000000,0.137787,3.000000,3.011826,0.000000,-0.001118
132.02,2.000000,0.015622,0.000000,0.130315,3.000000,3.010615,0.000000,0.000817
132.07,2.000000,0.014213,0.000000,0.120691,3.000000,2.995015,0.000000,-0.000783
132.12,2.000000,0.009880,0.000000,0.115124,3.000000,2.985925,0.000000,0.002636
132.17,2.000000,0.025240,0.000000,0.104238,3.000000,3.005435,0.000000,-0.000824
132.22,2.000000,0.020523,0.000000,0.081773,3.000000,3.011379,0.000000,0.001204
132.27,2.000000,0.036889,0.000000,0.086661,3.000000,3.006651,0.000000,-0.002266
132.32,2.000000,0.029462,0.000000,0.062484,3.000000,2.988940,0.000000,0.001525
132.37,2.000000,0.041980,0.000000,0.049134,3.000000,3.014606,0.000000,-0.000483
132.42,2.000000,0.036007,0.000000,0.050499,3.000000,2.993444,0.000000,0.000729
132.47,2.000000,0.046166,0.000000,0.040667,3.000000,2.991616,0.000000,-0.000063
132.52,2.000000,0.042666,0.000000,0.042378,3.000000,2.986981,0.000000,-0.000067
132.57,2.000000,0.043745,0.000000,0.034384,3.000000,2.993280,0.000000,-0.000075
132.62,2.000000,0.068035,0.000000,0.016706,3.000000,2.997876,0.000000,-0.000083
132.67,2.000000,0.074299,0.000000,0.014844,3.000000,3.041994,0.000000,-0.000076
132.72,2.000000,0.056634,0.000000,0.005069,3.000000,2.993043,0.000000,-0.000072
132.77,2.000000,0.087380,0.000000,-0.008059,3.000000,3.010341,0.000000,0.001511
132.82,2.000000,0.069861,0.000000,-0.034639,3.000000,2.995914,0.000000,0.001570
132.87,2.000000,0.103768,0.000000,-0.027325,3.000000,2.991568,0.000000,0.001624
132.92,2.000000,0.104051,0.000000,-0.037585,3.000000,2.991049,0.000000,0.001706
132.97,2.000000,0.082787,0.000000,-0.058899,3.000000,2.984415,0.000000,0.001820
133.02,2.000000,0.130000,0.000000,-0.051659,3.000000,2.998786,0.000000,0.001989
133.07,2.000000,0.134784,0.000000,-0.065280,3.000000,2.995045,0.000000,-0.000286
133.12,2.000000,0.107773,0.000000,-0.067055,3.000000,2.984080,0.000000,-0.000317
133.17,2.000000,0.115807,0.000000,-0.083475,3.000000,3.017249,0.000000,-0.003746
133.22,2.000000,0.112370,0.000000,-0.096987,3.000000,2.980913,0.000000,-0.000504
133.27,2.000000,0.156243,0.000000,0.000043,3.000000,2.997439,0.000000,0.001299
133.32,2.000000,0.119686,0.000000,-0.016949,3.000000,3.018003,0.000000,0.000942
133.37,2.000000,0.123826,0.000000,-0.015808,3.000000,3.002818,0.000000,-0.000077
133.42,2.000000,0.123731,0.000000,-0.019432,3.000000,3.025379,0.000000,-0.000093
133.48,2.000000,0.145486,0.000000,-0.033202,3.000000,3.000030,0.000000,-0.002379
133.53,2.000000,0.159172,0.000000,-0.036568,3.000000,2.992658,0.000000,0.000211
133.58,2.000000,0.169482,0.000000,-0.048951,3.000000,2.991607,0.000000,0.001594
133.63,2.000000,0.167250,0.000000,-0.053805,3.000000,3.009954,0.000000,0.002033
133.68,2.000000,0.171998,0.000000,-0.074399,3.000000,2.982701,0.000000,-0.000329
133.73,2.000000,0.185045,0.000000,-0.079733,3.000000,3.027273,0.000000,0.002199
133.78,2.000000,0.189761,0.000000,-0.072756,3.000000,3.028506,0.000000,0.002592
133.83,2.000000,0.219680,0.000000,-0.077418,3.000000,2.956169,0.000000,-0.000545
133.88,2.000000,0.226350,0.000000,-0.088973,3.000000,2.941771,0.000000,0.000332
133.93,2.000000,0.198453,0.000000,-0.095763,3.000000,2.985802,0.000000,0.002724
133.98,2.000000,0.220477,0.000000,-0.118542,3.000000,3.038265,0.000000,0.001550
134.03,2.000000,0.224911,0.000000,-0.124971,3.000000,2.984837,0.000000,-0.001204
134.08,2.000000,0.283385,0.000000,-0.119132,3.000000,2.996355,0.000000,-0.000764
