time,velX_d,velX,velY_d,velY,z_d,z,velYaw_d,velYaw
15.15,-0.026879,-0.060799,0.006584,0.042129,1.746368,1.246902,-0.002797,-0.001796
15.16,-0.026879,-0.009994,0.006584,-0.092934,1.746902,1.246902,-0.002797,-0.001363
15.17,-0.026999,0.053228,0.006683,0.049701,1.746902,1.246902,-0.002846,-0.002770
15.18,-0.026999,0.059321,0.006683,0.043731,1.748289,1.250212,-0.002846,-0.002073
15.19,-0.026999,0.094205,0.006683,-0.008847,1.749676,1.250212,-0.002846,-0.001561
15.20,-0.026999,-0.047554,0.006683,-0.055498,1.750212,1.250212,-0.002846,-0.001830
15.21,-0.026999,-0.066754,0.006683,0.036297,1.750212,1.250212,-0.002846,-0.002683
15.22,-0.026999,-0.068685,0.006683,0.034732,1.751599,1.253541,-0.002846,-0.002184
15.23,-0.026999,-0.083936,0.006683,0.019481,1.752986,1.253541,-0.002846,-0.001775
15.24,-0.026999,-0.096072,0.006683,-0.007344,1.753541,1.253541,-0.002846,-0.001645
15.25,-0.026999,-0.082926,0.006683,-0.020491,1.753541,1.253541,-0.002846,-0.001906
15.26,-0.026999,-0.097567,0.006683,0.005211,1.754928,1.256856,-0.002846,-0.002300
15.27,-0.026999,0.054322,0.006683,0.048455,1.756315,1.256856,-0.002846,-0.002287
15.27,-0.027200,0.092623,0.006660,-0.010155,1.756856,1.256856,-0.002832,-0.001690
15.28,-0.027200,0.083278,0.006660,-0.019500,1.756856,1.256856,-0.002832,-0.001955
15.29,-0.027200,0.055980,0.006660,0.047506,1.758228,1.260171,-0.002832,-0.002303
15.30,-0.027200,-0.082694,0.006660,-0.020792,1.759600,1.260171,-0.002832,-0.001720
15.31,-0.027200,-0.100971,0.006660,-0.002515,1.760171,1.260171,-0.002832,-0.002139
15.32,-0.027200,-0.089940,0.006660,0.013546,1.760171,1.260171,-0.002832,-0.002251
15.32,-0.027200,-0.083700,0.006660,0.019417,1.761543,1.263499,-0.002832,-0.002124
15.33,-0.027200,-0.085476,0.006660,0.017641,1.762915,1.263499,-0.002832,-0.001934
15.34,-0.027200,-0.100744,0.006660,0.002373,1.763499,1.263499,-0.002832,-0.001802
15.34,-0.027200,0.007480,0.006660,-0.095637,1.763499,1.263499,-0.002832,-0.001903
15.35,-0.027200,0.033931,0.006660,0.068788,1.764870,1.266805,-0.002832,-0.003239
15.36,-0.027200,0.040249,0.006660,0.062469,1.766242,1.266805,-0.002832,-0.002175
15.37,-0.027200,0.057908,0.006660,0.044810,1.766805,1.266805,-0.002832,-0.001349
15.37,-0.026996,0.056673,0.006384,-0.046045,1.766805,1.266805,-0.002447,-0.000920
15.38,-0.026996,-0.013784,0.006384,-0.089783,1.768164,1.270127,-0.002447,-0.001783
15.39,-0.026996,-0.063308,0.006384,0.040260,1.769522,1.270127,-0.002447,-0.003089
15.40,-0.026996,-0.058096,0.006384,0.045472,1.770127,1.270127,-0.002447,-0.002455
15.41,-0.026996,-0.068038,0.006384,0.035529,1.770127,1.270127,-0.002447,-0.001824
15.41,-0.026996,-0.088714,0.006384,0.014515,1.771485,1.273454,-0.002447,-0.001431
15.43,-0.027528,-0.088245,0.006739,-0.014984,1.772836,1.273454,-0.002868,-0.001405
15.43,-0.027528,-0.077148,0.006739,-0.026080,1.773454,1.273454,-0.002868,-0.001805
15.44,-0.027528,-0.088578,0.006739,-0.014651,1.773454,1.273454,-0.002868,-0.002293
15.45,-0.027528,-0.026183,0.006739,0.076396,1.774804,1.276762,-0.002868,-0.002538
15.46,-0.027528,0.098848,0.006739,-0.003730,1.776155,1.276762,-0.002868,-0.001534
15.47,-0.027528,0.074470,0.006739,-0.028108,1.776762,1.276762,-0.002868,-0.001731
15.48,-0.027144,0.101037,0.007237,0.001541,1.776762,1.276762,-0.003262,-0.002226
15.49,-0.027144,-0.046011,0.007237,0.057588,1.778110,1.280080,-0.003262,-0.002253
15.50,-0.027144,-0.092483,0.007237,-0.011115,1.779457,1.280080,-0.003262,-0.001554
15.51,-0.027144,-0.088897,0.007237,-0.014702,1.780080,1.280080,-0.003262,-0.001879
15.52,-0.027144,-0.101381,0.007237,0.002218,1.780080,1.280080,-0.003262,-0.002205
15.53,-0.026746,-0.080989,0.006964,0.021944,1.781419,1.283402,-0.001918,-0.002250
15.54,-0.026746,-0.070295,0.006964,0.032639,1.782758,1.283402,-0.001918,-0.001999
15.55,-0.026746,-0.099901,0.006964,-0.003032,1.783402,1.283402,-0.001918,-0.001647
15.56,-0.026746,0.085142,0.006964,-0.017791,1.783402,1.283402,-0.001918,-0.001831
15.56,-0.026746,0.094778,0.006964,0.008049,1.784741,1.286706,-0.001918,-0.002160
15.57,-0.026746,0.079058,0.006964,0.023769,1.786080,1.286706,-0.001918,-0.002088
15.58,-0.027326,0.066079,0.006462,0.036747,1.786706,1.286706,-0.002479,-0.001815
15.59,-0.027326,-0.067068,0.006462,-0.035759,1.786706,1.286706,-0.002479,-0.001423
15.59,-0.027326,-0.093740,0.006462,-0.009825,1.788042,1.290036,-0.002479,-0.002067
15.60,-0.027326,-0.090287,0.006462,0.013278,1.789379,1.290036,-0.002479,-0.002267
15.61,-0.027326,-0.082117,0.006462,0.021448,1.790036,1.290036,-0.002479,-0.002116
15.62,-0.027326,-0.082091,0.006462,0.021475,1.790036,1.290036,-0.002479,-0.001868
15.62,-0.027326,-0.089010,0.006462,0.013837,1.791372,1.293353,-0.002479,-0.001661
15.63,-0.027076,-0.095732,0.007050,-0.007115,1.792688,1.293353,-0.001943,-0.001599
15.64,-0.027076,-0.061268,0.007050,-0.041579,1.793353,1.293353,-0.001943,-0.001836
15.64,-0.027076,0.059825,0.007050,0.043022,1.793353,1.293353,-0.001943,-0.002476
15.65,-0.027076,0.071404,0.007050,0.031295,1.794669,1.296654,-0.001943,-0.001876
15.66,-0.027076,0.089486,0.007050,0.013213,1.795985,1.296654,-0.001943,-0.001518
15.67,-0.027076,0.084821,0.007050,-0.017877,1.796654,1.296654,-0.001943,-0.001465
15.68,-0.027076,0.035251,0.007050,-0.067448,1.796654,1.296654,-0.001943,-0.001840
15.69,-0.027076,-0.053365,0.007050,0.050391,1.797970,1.299981,-0.001943,-0.002793
15.70,-0.027076,-0.063579,0.007050,0.040176,1.799286,1.299981,-0.001943,-0.002029
15.70,-0.027076,-0.077135,0.007050,0.026620,1.799981,1.299981,-0.001943,-0.001503
15.71,-0.027076,-0.093602,0.007050,0.010154,1.799981,1.299981,-0.001943,-0.001253
15.72,-0.027076,-0.097201,0.007050,-0.005941,1.801297,1.303309,-0.001943,-0.001287
15.73,-0.026694,-0.090199,0.007554,-0.012944,1.802611,1.303309,-0.002346,-0.001552
15.74,-0.026694,-0.091947,0.007554,-0.011195,1.803309,1.303309,-0.002346,-0.001888
15.75,-0.026694,-0.099306,0.007554,0.003836,1.803309,1.303309,-0.002346,-0.002140
15.77,-0.026694,-0.068738,0.007554,0.033632,1.804622,1.306612,-0.002346,-0.002137
15.78,-0.026694,0.025613,0.007554,0.076757,1.805936,1.306612,-0.002346,-0.001725
15.78,-0.027284,0.063381,0.006914,-0.038988,1.806612,1.306612,-0.003897,-0.000818
15.79,-0.027284,0.065376,0.006914,-0.036993,1.806612,1.306612,-0.003897,-0.001602
15.80,-0.027284,0.085050,0.006914,-0.017950,1.807916,1.309914,-0.003897,-0.002247
15.81,-0.027284,0.069549,0.006914,0.033451,1.809221,1.309914,-0.003897,-0.002516
15.82,-0.027284,0.019611,0.006914,0.083389,1.809914,1.309914,-0.003897,-0.002041
15.83,-0.027284,-0.088476,0.006914,-0.014525,1.809914,1.309914,-0.003897,-0.000995
15.84,-0.026869,-0.075265,0.006618,-0.028226,1.811209,1.313244,-0.002527,-0.001435
15.85,-0.026869,-0.085878,0.006618,-0.017613,1.812504,1.313244,-0.002527,-0.001989
15.85,-0.026869,-0.098775,0.006618,0.004716,1.813244,1.313244,-0.002527,-0.002310
15.86,-0.026869,-0.081133,0.006618,0.022358,1.813244,1.313244,-0.002527,-0.002266
15.87,-0.026869,-0.072510,0.006618,0.030268,1.814540,1.316560,-0.002527,-0.001973
15.88,-0.026869,-0.073300,0.006618,0.029478,1.815835,1.316560,-0.002527,-0.001616
15.88,-0.026117,-0.094332,0.006564,-0.008446,1.816560,1.316560,-0.002458,-0.001340
15.89,-0.026117,0.060069,0.006564,-0.042709,1.816560,1.316560,-0.002458,-0.001626
15.90,-0.026117,0.082680,0.006564,0.019951,1.817843,1.319860,-0.002458,-0.002301
15.90,-0.026117,0.070523,0.006564,0.032108,1.819126,1.319860,-0.002458,-0.002033
15.91,-0.026117,0.072819,0.006564,0.029811,1.819860,1.319860,-0.002458,-0.001638
15.92,-0.026117,-0.018659,0.006564,-0.083972,1.819860,1.319860,-0.002458,-0.001345
15.92,-0.026117,-0.056330,0.006564,0.047154,1.821143,1.323183,-0.002458,-0.002596
15.93,-0.027073,-0.065384,0.006598,0.038100,1.822420,1.323183,-0.002501,-0.001920
15.94,-0.027073,-0.083049,0.006598,0.020436,1.823183,1.323183,-0.002501,-0.001462
15.95,-0.027073,-0.099217,0.006598,-0.004267,1.823183,1.323183,-0.002501,-0.001326
15.96,-0.027073,-0.085681,0.006598,-0.017197,1.824461,1.326502,-0.002501,-0.001560
15.97,-0.027073,-0.088856,0.006598,-0.014022,1.825738,1.326502,-0.002501,-0.001937
15.98,-0.027073,-0.078187,0.006598,0.024691,1.826502,1.326502,-0.002501,-0.002204
15.99,-0.026611,0.028428,0.007238,0.074450,1.826502,1.326502,-0.001979,-0.001906
15.99,-0.026611,0.057643,0.007238,-0.044964,1.827776,1.329803,-0.001979,-0.001002
16.01,-0.026611,0.065295,0.007238,-0.037312,1.829050,1.329803,-0.001979,-0.001818
16.01,-0.026611,0.080210,0.007238,0.022397,1.829803,1.329803,-0.001979,-0.002401
16.02,-0.026611,0.007959,0.007238,0.094648,1.829803,1.329803,-0.001979,-0.002083
16.04,-0.026611,-0.066779,0.007238,-0.036708,1.831077,1.333124,-0.001979,-0.000874
16.05,-0.027208,-0.072541,0.006702,-0.030946,1.832348,1.333124,-0.002560,-0.001604
16.06,-0.027208,-0.097511,0.006702,-0.005975,1.833124,1.333124,-0.002560,-0.002151
16.06,-0.027208,-0.080499,0.006702,0.022988,1.833124,1.333124,-0.002560,-0.002268
16.07,-0.027208,-0.069300,0.006702,0.033542,1.834394,1.336441,-0.002560,-0.001961
16.09,-0.027208,-0.070869,0.006702,0.031973,1.835665,1.336441,-0.002560,-0.001552
16.09,-0.026450,-0.094906,0.006646,-0.007936,1.836441,1.336441,-0.002491,-0.001242
16.10,-0.026450,0.037961,0.006646,-0.064881,1.836441,1.336441,-0.002491,-0.001526
16.11,-0.026450,0.057822,0.006646,0.044813,1.837699,1.339742,-0.002491,-0.002494
16.12,-0.026450,0.056103,0.006646,0.046532,1.838957,1.339742,-0.002491,-0.001852
16.13,-0.026450,0.080007,0.006646,0.022628,1.839742,1.339742,-0.002491,-0.001283
16.14,-0.026450,-0.022917,0.006646,-0.079719,1.839742,1.339742,-0.002491,-0.001136
16.14,-0.027416,-0.082460,0.006681,0.020935,1.840995,1.343063,-0.002534,-0.002372
16.15,-0.027416,-0.069148,0.006681,0.034247,1.842248,1.343063,-0.002534,-0.002088
16.16,-0.027416,-0.075779,0.006681,0.027616,1.843063,1.343063,-0.002534,-0.001655
16.16,-0.027416,-0.094325,0.006681,0.009070,1.843063,1.343063,-0.002534,-0.001381
16.17,-0.027416,-0.086636,0.006681,-0.016133,1.844316,1.346378,-0.002534,-0.001414
16.18,-0.027416,-0.081334,0.006681,-0.021436,1.845568,1.346378,-0.002534,-0.001784
16.18,-0.027416,0.012199,0.006681,0.090571,1.846378,1.346378,-0.002534,-0.002159
16.19,-0.026950,0.051898,0.007331,-0.050872,1.846378,1.346378,-0.002006,-0.001002
16.20,-0.026950,0.067819,0.007331,-0.035016,1.847626,1.349680,-0.002006,-0.001888
16.21,-0.026950,0.055196,0.007331,0.047638,1.848875,1.349680,-0.002006,-0.002415
16.22,-0.026950,-0.018796,0.007331,0.084039,1.849680,1.349680,-0.002006,-0.001756
16.22,-0.026950,-0.055860,0.007331,-0.046975,1.849680,1.349680,-0.002006,-0.000738
16.23,-0.026950,-0.065158,0.007331,-0.038078,1.850929,1.353002,-0.002006,-0.001625
16.24,-0.027292,-0.100105,0.007327,-0.003130,1.852165,1.353002,-0.002035,-0.002262
16.25,-0.027292,-0.069858,0.007327,0.033378,1.853002,1.353002,-0.002035,-0.002316
16.26,-0.027292,-0.059287,0.007327,0.043949,1.853002,1.353002,-0.002035,-0.001851
16.27,-0.027292,-0.065662,0.007327,0.037038,1.854238,1.356312,-0.002035,-0.001311
16.28,-0.027292,-0.048326,0.007327,-0.054374,1.855474,1.356312,-0.002035,-0.000969
16.29,-0.027292,0.076295,0.007327,-0.026405,1.856312,1.356312,-0.002035,-0.001896
16.30,-0.027286,0.039256,0.006306,0.063444,1.856312,1.356312,-0.002033,-0.002287
16.31,-0.027286,0.037109,0.006306,0.065935,1.857542,1.359619,-0.002033,-0.001415
16.32,-0.027286,-0.025876,0.006306,-0.077168,1.858771,1.359619,-0.002033,-0.000663
16.33,-0.027286,-0.063887,0.006306,-0.039157,1.859619,1.359619,-0.002033,-0.001933
16.34,-0.027286,-0.065105,0.006306,0.037939,1.859619,1.359619,-0.002033,-0.002498
16.35,-0.027286,-0.055332,0.006306,0.047648,1.860848,1.362937,-0.002033,-0.001931
16.36,-0.027286,-0.066945,0.006306,0.036035,1.862077,1.362937,-0.002033,-0.001308
16.37,-0.027286,-0.082256,0.006306,-0.020724,1.862937,1.362937,-0.002033,-0.000955
16.38,-0.027286,-0.049724,0.006306,-0.053256,1.862937,1.362937,-0.002033,-0.001428
16.38,-0.027286,0.025943,0.006306,0.076646,1.864166,1.366242,-0.002033,-0.002252
16.40,-0.026457,0.070433,0.007431,-0.032155,1.865382,1.366242,-0.002047,-0.001230
16.40,-0.026457,0.073703,0.007431,0.028885,1.866242,1.366242,-0.002047,-0.001798
16.41,-0.026457,-0.089685,0.007431,-0.012903,1.866242,1.366242,-0.002047,-0.001480
16.42,-0.026457,-0.086161,0.007431,0.016944,1.867458,1.369558,-0.002047,-0.001772
16.43,-0.026457,-0.083561,0.007431,0.019544,1.868674,1.369558,-0.002047,-0.001623
16.43,-0.026457,-0.097222,0.007431,0.005883,1.869558,1.369558,-0.002047,-0.001462
16.44,-0.026457,-0.062014,0.007431,-0.041091,1.869558,1.369558,-0.002047,-0.001511
16.45,-0.026457,0.048519,0.007431,0.053986,1.870774,1.372863,-0.002047,-0.002155
16.45,-0.026457,0.066868,0.007431,0.035637,1.871990,1.372863,-0.002047,-0.001429
16.46,-0.026457,0.082297,0.007431,-0.020208,1.872863,1.372863,-0.002047,-0.001061
16.47,-0.026457,0.010784,0.007431,-0.091720,1.872863,1.372863,-0.002047,-0.001496
16.47,-0.026457,-0.039002,0.007431,0.064372,1.874079,1.376180,-0.002047,-0.002790
16.48,-0.026457,-0.049789,0.007431,0.053584,1.875295,1.376180,-0.002047,-0.001805
16.49,-0.026457,-0.068267,0.007431,0.035106,1.876180,1.376180,-0.002047,-0.001099
16.50,-0.027642,-0.098819,0.006388,0.004554,1.876180,1.376180,-0.002061,-0.000773
16.51,-0.027642,-0.080760,0.006388,-0.022131,1.877382,1.379499,-0.002061,-0.000928
16.52,-0.027642,-0.074638,0.006388,-0.028254,1.878585,1.379499,-0.002061,-0.001438
16.53,-0.027642,-0.085836,0.006388,-0.017055,1.879499,1.379499,-0.002061,-0.001952
16.54,-0.027642,-0.067246,0.006388,0.035645,1.879499,1.379499,-0.002061,-0.002216
16.54,-0.027642,-0.003317,0.006388,0.099037,1.880701,1.382798,-0.002061,-0.001718
16.56,-0.026805,0.054210,0.007529,-0.048145,1.881889,1.382798,-0.002075,-0.000468
16.56,-0.026805,0.056785,0.007529,-0.045570,1.882798,1.382798,-0.002075,-0.001381
16.58,-0.026805,0.091798,0.007529,-0.010557,1.882798,1.382798,-0.002075,-0.002123
16.59,-0.026805,0.030955,0.007529,0.072297,1.883986,1.386106,-0.002075,-0.002257
16.60,-0.026805,-0.053081,0.007529,0.050171,1.885175,1.386106,-0.002075,-0.001267
16.61,-0.026805,-0.076173,0.007529,-0.027078,1.886106,1.386106,-0.002075,-0.000742
16.62,-0.026805,-0.074389,0.007529,-0.028863,1.886106,1.386106,-0.002075,-0.001342
16.63,-0.026805,-0.092277,0.007529,-0.010726,1.887295,1.389428,-0.002075,-0.001880
16.64,-0.026805,-0.082020,0.007529,0.020983,1.888483,1.389428,-0.002075,-0.002080
16.65,-0.026805,-0.065873,0.007529,0.037130,1.889428,1.389428,-0.002075,-0.001804
16.65,-0.027292,-0.061892,0.007107,0.041111,1.889428,1.389428,-0.001569,-0.001345
16.66,-0.027292,-0.070144,0.007107,-0.032332,1.890613,1.392730,-0.001569,-0.000908
16.67,-0.027292,0.086159,0.007107,-0.016317,1.891799,1.392730,-0.001569,-0.001520
16.68,-0.027292,0.076663,0.007107,0.025813,1.892730,1.392730,-0.001569,-0.001809
16.69,-0.027292,0.068685,0.007107,0.033791,1.892730,1.392730,-0.001569,-0.001492
16.69,-0.027292,-0.024719,0.007107,-0.078543,1.893915,1.396038,-0.001569,-0.001120
16.70,-0.025940,-0.044241,0.006488,0.059020,1.895090,1.396038,-0.002089,-0.002279
16.71,-0.025940,-0.059564,0.006488,0.043698,1.896038,1.396038,-0.002089,-0.001436
16.72,-0.025940,-0.089135,0.006488,0.014127,1.896038,1.396038,-0.002089,-0.000927
16.72,-0.025940,-0.081827,0.006488,-0.021067,1.897213,1.399356,-0.002089,-0.000914
16.73,-0.025940,-0.075394,0.006488,-0.027500,1.898387,1.399356,-0.002089,-0.001388
16.74,-0.025940,-0.101007,0.006488,-0.001887,1.899356,1.399356,-0.002089,-0.001874
16.74,-0.025940,-0.028386,0.006488,0.074508,1.899356,1.399356,-0.002089,-0.001930
16.75,-0.025940,0.091107,0.006488,-0.011311,1.900530,1.402655,-0.002089,-0.000960
16.76,-0.027163,0.071262,0.007630,-0.031155,1.901690,1.402655,-0.002104,-0.001264
16.77,-0.027163,0.077910,0.007630,0.024508,1.902655,1.402655,-0.002104,-0.001802
16.78,-0.027163,-0.063572,0.007630,0.038845,1.902655,1.402655,-0.002104,-0.001517
16.78,-0.027163,-0.085315,0.007630,-0.017881,1.903815,1.405972,-0.002104,-0.001104
16.79,-0.027163,-0.093668,0.007630,-0.009528,1.904975,1.405972,-0.002104,-0.001508
16.80,-0.027163,-0.086554,0.007630,0.016642,1.905972,1.405972,-0.002104,-0.001738
16.81,-0.027163,-0.071918,0.007630,0.031278,1.905972,1.405972,-0.002104,-0.001577
16.82,-0.027163,-0.077025,0.007630,0.025525,1.907132,1.409278,-0.002104,-0.001244
16.83,-0.027163,0.047199,0.007630,-0.055351,1.908291,1.409278,-0.002104,-0.001052
16.84,-0.027163,0.075993,0.007630,0.026557,1.909278,1.409278,-0.002104,-0.001940
16.85,-0.027163,0.054856,0.007630,0.047694,1.909278,1.409278,-0.002104,-0.001601
16.86,-0.026718,-0.045240,0.006004,-0.057925,1.910427,1.412586,-0.001680,-0.001037
16.87,-0.026718,-0.048704,0.006004,0.054461,1.911576,1.412586,-0.001680,-0.001928
16.88,-0.026718,-0.077195,0.006004,0.025970,1.912586,1.412586,-0.001680,-0.001204
16.89,-0.026718,-0.078462,0.006004,-0.024703,1.912586,1.412586,-0.001680,-0.000978
16.90,-0.026718,-0.077682,0.006004,-0.025057,1.913734,1.415898,-0.001680,-0.001465
16.91,-0.026290,-0.052492,0.006575,0.050247,1.914880,1.415898,-0.002118,-0.001876
16.92,-0.026290,0.063465,0.006575,0.039274,1.915898,1.415898,-0.002118,-0.001235
16.93,-0.026290,0.025240,0.006575,-0.077499,1.915898,1.415898,-0.002118,-0.000837
16.93,-0.026290,0.013053,0.006575,0.089887,1.917043,1.419203,-0.002118,-0.002039
16.95,-0.026290,-0.040425,0.006575,-0.062514,1.918188,1.419203,-0.002118,-0.000865
16.95,-0.026290,-0.098622,0.006575,0.004317,1.919203,1.419203,-0.002118,-0.001873
16.96,-0.027531,-0.052536,0.007733,0.050404,1.919203,1.419203,-0.002133,-0.001841
16.97,-0.027531,-0.059886,0.007733,0.042845,1.920333,1.422514,-0.002133,-0.001206
16.98,-0.027531,-0.019218,0.007733,-0.083512,1.921464,1.422514,-0.002133,-0.000784
16.98,-0.027531,0.030824,0.007733,0.071906,1.922514,1.422514,-0.002133,-0.002085
16.99,-0.027531,0.089628,0.007733,-0.013103,1.922514,1.422514,-0.002133,-0.001138
17.00,-0.027531,-0.097731,0.007733,0.005430,1.923644,1.425823,-0.002133,-0.001443
17.01,-0.027531,-0.089326,0.007733,0.013835,1.924774,1.425823,-0.002133,-0.001480
17.01,-0.027173,-0.091134,0.007305,0.012026,1.925823,1.425823,-0.001628,-0.001399
17.02,-0.027173,-0.100857,0.007305,-0.002303,1.925823,1.425823,-0.001628,-0.001344
17.03,-0.027173,0.084568,0.007305,0.017852,1.926942,1.429127,-0.001628,-0.001487
17.03,-0.027173,0.099816,0.007305,-0.002603,1.928062,1.429127,-0.001628,-0.001323
17.04,-0.027173,0.046976,0.007305,0.055444,1.929127,1.429127,-0.001628,-0.001450
17.05,-0.027173,-0.054919,0.007305,-0.047500,1.929127,1.429127,-0.001628,-0.000812
17.06,-0.027173,-0.083810,0.007305,-0.019376,1.930246,1.432443,-0.001628,-0.001642
17.07,-0.026648,-0.083004,0.006665,0.020181,1.931361,1.432443,-0.002148,-0.001965
17.07,-0.026648,-0.070801,0.006665,0.032385,1.932443,1.432443,-0.002148,-0.001689
17.08,-0.026648,-0.072216,0.006665,0.030969,1.932443,1.432443,-0.002148,-0.001280
17.09,-0.026648,-0.090395,0.006665,0.012196,1.933558,1.435751,-0.002148,-0.000961
17.10,-0.026648,-0.063223,0.006665,-0.039369,1.934673,1.435751,-0.002148,-0.000962
17.11,-0.026648,0.081977,0.006665,-0.020615,1.935751,1.435751,-0.002148,-0.001649
17.12,-0.026648,0.043076,0.006665,0.059515,1.935751,1.435751,-0.002148,-0.001954
17.13,-0.026648,0.052964,0.006665,0.049888,1.936866,1.439051,-0.002148,-0.001151
17.14,-0.026648,-0.009466,0.006665,-0.093386,1.937981,1.439051,-0.002148,-0.000612
17.15,-0.026648,-0.071632,0.006665,0.031220,1.939051,1.439051,-0.002148,-0.002052
17.16,-0.026143,-0.062291,0.007347,0.040561,1.939051,1.439051,-0.001583,-0.001629
17.17,-0.026143,-0.080772,0.007347,0.022092,1.940161,1.442365,-0.001583,-0.001140
17.18,-0.026143,-0.080483,0.007347,-0.022382,1.941272,1.442365,-0.001583,-0.000983
17.19,-0.026143,-0.076705,0.007347,-0.026159,1.942365,1.442365,-0.001583,-0.001445
17.20,-0.026143,0.029340,0.007347,0.073524,1.942365,1.442365,-0.001583,-0.001876
17.21,-0.026143,0.090695,0.007347,-0.011911,1.943476,1.445666,-0.001583,-0.000917
17.22,-0.026878,0.057169,0.007972,-0.045437,1.944568,1.445666,-0.001006,-0.001225
17.23,-0.026878,-0.039991,0.007972,0.062615,1.945660,1.445666,-0.001006,-0.001927
17.23,-0.026878,-0.079629,0.007972,0.022977,1.945666,1.445666,-0.001006,-0.001102
17.24,-0.026878,-0.086130,0.007972,-0.016820,1.946758,1.448981,-0.001006,-0.000933
17.25,-0.026878,-0.087377,0.007972,-0.015573,1.947850,1.448981,-0.001006,-0.001325
17.26,-0.026878,-0.080662,0.007972,0.022289,1.948942,1.448981,-0.001006,-0.001636
17.27,-0.027017,-0.044646,0.006757,0.058305,1.948981,1.448981,-0.002179,-0.001387
17.27,-0.027017,0.046954,0.006757,-0.055484,1.950064,1.452281,-0.002179,-0.000702
17.28,-0.027017,0.099594,0.006757,0.002844,1.951148,1.452281,-0.002179,-0.001612
17.29,-0.027017,0.030944,0.006757,0.071495,1.952231,1.452281,-0.002179,-0.001603
17.29,-0.027017,-0.061092,0.006757,-0.041347,1.952281,1.452281,-0.002179,-0.000703
17.30,-0.027017,-0.090633,0.006757,-0.012412,1.953365,1.455594,-0.002179,-0.001440
17.31,-0.027017,-0.076663,0.006757,0.026383,1.954448,1.455594,-0.002179,-0.001683
17.32,-0.027017,-0.070182,0.006757,0.032863,1.955531,1.455594,-0.002179,-0.001365
17.32,-0.027017,-0.092757,0.006757,0.010289,1.955594,1.455594,-0.002179,-0.001010
17.33,-0.027017,-0.015793,0.006757,-0.086638,1.956678,1.458897,-0.002179,-0.001023
17.34,-0.027017,0.034271,0.006757,0.068160,1.957761,1.458897,-0.002179,-0.002287
